flight_id,flight_number,aircraft_registration,origin_iata,destination_iata,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,status,airline_code
a49d5248-15a9-4f4a-81b5-7b622eb59b81,QP 1304,Unknown,MAA,IXZ,2025-04-05 07:40:00+05:30,2025-04-05 07:40+05:30,2025-04-05 09:55+05:30,2025-04-05 09:55+05:30,Unknown,QP
b1885e58-67c8-45b5-9030-14699b40d35b,6E 7167,Unknown,MAA,IXM,2025-04-05 07:45:00+05:30,2025-04-05 07:45+05:30,2025-04-05 09:25+05:30,2025-04-05 09:25+05:30,Unknown,6E
c0eb5c9c-e673-43d2-8ce6-c91561b57462,6E 401,Unknown,MAA,VNS,2025-04-05 07:50:00+05:30,2025-04-05 07:50+05:30,2025-04-05 10:15+05:30,2025-04-05 10:15+05:30,Unknown,6E
f8048e7e-3a07-460d-a6bb-3bc6177e75c7,6E 5394,Unknown,MAA,COK,2025-04-05 07:55:00+05:30,2025-04-05 07:55+05:30,2025-04-05 09:15+05:30,2025-04-05 09:15+05:30,Unknown,6E
6e40b0e3-ec79-46f8-86c6-c08c56c27435,EY 346,Unknown,AUH,MAA,2025-04-04 14:10:00+04:00,2025-04-04 14:10+04:00,2025-04-04 20:00+05:30,2025-04-04 20:00+05:30,Unknown,EY
a459287f-9c06-4964-8b79-3acf80aaa3ea,UL 123,Unknown,CMB,MAA,2025-04-04 18:45:00+05:30,2025-04-04 18:45+05:30,2025-04-04 20:10+05:30,2025-04-04 20:10+05:30,Unknown,UL
4fb09287-ea7c-4122-b07d-26a373a68bf3,AI 573,VT-PPK,BOM,MAA,2025-04-04 18:10:00+05:30,2025-04-04 18:10+05:30,2025-04-04 20:10+05:30,2025-04-04 20:10+05:30,Unknown,AI
936f5e66-c886-47f8-9303-755d1922c8d5,6E 6486,Unknown,HYD,MAA,2025-04-04 19:00:00+05:30,2025-04-04 19:00+05:30,2025-04-04 20:15+05:30,2025-04-04 20:15+05:30,Unknown,6E
b34eb856-509f-44bf-97b8-56f538a5d752,6E 2287,Unknown,DEL,MAA,2025-04-04 17:30:00+05:30,2025-04-04 17:30+05:30,2025-04-04 20:20+05:30,2025-04-04 20:20+05:30,Expected,6E
05773283-9f8d-44db-b7c8-92bf45782ac8,EK 546,A6-ECQ,DXB,MAA,2025-04-04 14:50:00+04:00,2025-04-04 14:50+04:00,2025-04-04 20:30+05:30,2025-04-04 20:30+05:30,Unknown,EK
0151e239-763d-45b4-9187-d80819bd2759,6E 659,Unknown,CJB,MAA,2025-04-04 19:20:00+05:30,2025-04-04 19:20+05:30,2025-04-04 20:30+05:30,2025-04-04 20:30+05:30,Unknown,6E
0dbc46d6-6d7a-415c-ad43-0bdb3871e60e,6E 234,Unknown,CCU,MAA,2025-04-04 18:10:00+05:30,2025-04-04 18:10+05:30,2025-04-04 20:30+05:30,2025-04-04 20:30+05:30,Unknown,6E
88ed0aa1-bc06-4680-b487-ce2369870081,IX 2664,Unknown,GOI,MAA,2025-04-04 18:55:00+05:30,2025-04-04 18:55+05:30,2025-04-04 20:35+05:30,2025-04-04 20:35+05:30,Unknown,IX
1ac415d6-d5d4-4f00-9b4a-ad60b49a4cc2,6E 7615,Unknown,MYQ,MAA,2025-04-04 19:10:00+05:30,2025-04-04 19:10+05:30,2025-04-04 20:35+05:30,2025-04-04 20:35+05:30,Unknown,6E
dd5e45db-4ba7-409d-9418-fbf79105374e,AI 2837,Unknown,DEL,MAA,2025-04-04 17:55:00+05:30,2025-04-04 17:55+05:30,2025-04-04 20:40+05:30,2025-04-04 20:40+05:30,Expected,AI
589ce740-f5fe-414e-832b-67dc6baeab83,6E 387,Unknown,COK,MAA,2025-04-04 19:30:00+05:30,2025-04-04 19:30+05:30,2025-04-04 20:45+05:30,2025-04-04 20:45+05:30,Unknown,6E
f6606aaf-0aa9-46a2-afc0-03dd762e382a,GF 52,A9C-CE,BAH,MAA,2025-04-04 13:30:00+03:00,2025-04-04 13:30+03:00,2025-04-04 20:50+05:30,2025-04-04 20:50+05:30,Unknown,GF
37380276-7665-41ee-9c5a-0f0f40db83a3,6E 7338,Unknown,Unknown,MAA,,Unknown,2025-04-04 20:55+05:30,2025-04-04 20:55+05:30,Unknown,6E
506ccf4d-0e27-42c8-84f8-be30c1e361dd,IX 2822,VT-BWA,HYD,MAA,2025-04-04 19:35:00+05:30,2025-04-04 19:35+05:30,2025-04-04 21:05+05:30,2025-04-04 21:05+05:30,Unknown,IX
3243e02e-0c44-4382-bd8f-062be85242c1,6E 7151,Unknown,TRZ,MAA,2025-04-04 20:00:00+05:30,2025-04-04 20:00+05:30,2025-04-04 21:05+05:30,2025-04-04 21:05+05:30,Unknown,6E
8e3e8260-a41d-47e7-819a-0f160a35df2a,6E 6077,VT-IZD,BLR,MAA,2025-04-04 20:05:00+05:30,2025-04-04 20:05+05:30,2025-04-04 21:05+05:30,2025-04-04 21:05+05:30,Expected,6E
45e8016d-660b-495e-92f5-a450f92ee493,IX 1625,Unknown,TRZ,MAA,2025-04-04 20:15:00+05:30,2025-04-04 20:15+05:30,2025-04-04 21:15+05:30,2025-04-04 21:15+05:30,Unknown,IX
3e0c9584-3064-45b9-ac56-1ba498376432,6E 209,Unknown,IXR,MAA,2025-04-04 19:10:00+05:30,2025-04-04 19:10+05:30,2025-04-04 21:15+05:30,2025-04-04 21:15+05:30,Unknown,6E
678883d0-36d0-40f5-8db3-60640166e99a,SG 2705,Unknown,IXM,MAA,2025-04-04 20:10:00+05:30,2025-04-04 20:10+05:30,2025-04-04 21:25+05:30,2025-04-04 21:25+05:30,Unknown,SG
e6a1096a-96a1-4470-af9d-35e8ffcf99fa,6E 7182,Unknown,IXM,MAA,2025-04-04 20:00:00+05:30,2025-04-04 20:00+05:30,2025-04-04 21:30+05:30,2025-04-04 21:30+05:30,Unknown,6E
707b9694-1375-4700-b84b-b7dec21c83d8,6E 589,Unknown,GOI,MAA,2025-04-04 19:45:00+05:30,2025-04-04 19:45+05:30,2025-04-04 21:30+05:30,2025-04-04 21:30+05:30,Unknown,6E
80e4004c-ee16-489f-bf6a-410b3c968ad1,6E 518,Unknown,LKO,MAA,2025-04-04 19:05:00+05:30,2025-04-04 19:05+05:30,2025-04-04 21:35+05:30,2025-04-04 21:35+05:30,Unknown,6E
93e09a6e-4ec1-4e4b-9610-4943115e40b5,6E 7139,Unknown,VGA,MAA,2025-04-04 20:20:00+05:30,2025-04-04 20:20+05:30,2025-04-04 21:40+05:30,2025-04-04 21:40+05:30,Unknown,6E
ad4039b0-1764-4045-a03d-04d4eb180445,IX 1594,Unknown,CCU,MAA,2025-04-04 19:15:00+05:30,2025-04-04 19:15+05:30,2025-04-04 21:45+05:30,2025-04-04 21:45+05:30,Unknown,IX
c92f1196-fe3e-4bf3-b8d2-9a1d862a39de,6E 5105,TC-COH,BOM,MAA,2025-04-04 19:45:00+05:30,2025-04-04 19:45+05:30,2025-04-04 21:50+05:30,2025-04-04 21:50+05:30,Unknown,6E
9e3a47ed-aed6-44d3-8621-eef697fc8270,SQ 528,9V-SCG,SIN,MAA,2025-04-04 20:25:00+08:00,2025-04-04 20:25+08:00,2025-04-04 22:00+05:30,2025-04-04 22:00+05:30,Expected,SQ
bed41981-afbb-4222-92a3-9d3fe7b89f79,6E 145,Unknown,BBI,MAA,2025-04-04 20:20:00+05:30,2025-04-04 20:20+05:30,2025-04-04 22:15+05:30,2025-04-04 22:15+05:30,Unknown,6E
99543cfa-811e-4684-90c3-60d09e7e60bd,6E 5041,Unknown,DEL,MAA,2025-04-04 19:30:00+05:30,2025-04-04 19:30+05:30,2025-04-04 22:20+05:30,2025-04-04 22:20+05:30,Expected,6E
23e621ee-24c1-4246-a679-85b8688e4203,6E 7375,Unknown,IXM,MAA,2025-04-04 21:05:00+05:30,2025-04-04 21:05+05:30,2025-04-04 22:30+05:30,2025-04-04 22:30+05:30,Unknown,6E
c736945f-420d-4c56-abdc-1bb4a5ddc073,6E 7287,Unknown,CCJ,MAA,2025-04-04 20:55:00+05:30,2025-04-04 20:55+05:30,2025-04-04 22:40+05:30,2025-04-04 22:40+05:30,Unknown,6E
6c480b4e-894b-4490-ad92-52f0af3edf83,6E 6174,Unknown,HYD,MAA,2025-04-04 21:30:00+05:30,2025-04-04 21:30+05:30,2025-04-04 22:45+05:30,2025-04-04 22:45+05:30,Unknown,6E
f1e02735-6460-456e-81be-bd19cb682af2,MH 180,Unknown,KUL,MAA,2025-04-04 21:30:00+08:00,2025-04-04 22:06+08:00,2025-04-04 22:50+05:30,2025-04-04 22:50+05:30,Expected,MH
19258007-91c9-4e55-b7fd-bb3c5b86e8ce,FD 153,HS-CBG,DMK,MAA,2025-04-04 21:10:00+07:00,2025-04-04 21:07+07:00,2025-04-04 22:55+05:30,2025-04-04 22:55+05:30,Expected,FD
08135925-10d0-4ddf-a268-f5c64fa5a5e9,AI 2835,VT-TQG,DEL,MAA,2025-04-04 20:00:00+05:30,2025-04-04 20:00+05:30,2025-04-04 22:55+05:30,2025-04-04 22:55+05:30,Expected,AI
cda8b0c0-b533-49fc-9035-f54810d7e2f1,TR 578,9V-OFB,SIN,MAA,2025-04-04 21:30:00+08:00,2025-04-04 21:30+08:00,2025-04-04 23:05+05:30,2025-04-04 23:05+05:30,Expected,TR
edb103ca-9ecf-4fd3-b9f4-fd5e28099717,AK 13,Unknown,KUL,MAA,2025-04-04 21:50:00+08:00,2025-04-04 23:01+08:00,2025-04-04 23:05+05:30,2025-04-04 23:05+05:30,Expected,AK
bc68290a-ae4a-4e37-a558-4518d4f2237d,6E 6562,VT-ILL,BLR,MAA,2025-04-04 22:00:00+05:30,2025-04-04 22:00+05:30,2025-04-04 23:05+05:30,2025-04-04 23:05+05:30,Expected,6E
2ebacc10-abbe-4215-9ad8-d71efd29f29d,AI 2827,Unknown,BOM,MAA,2025-04-04 21:00:00+05:30,2025-04-04 21:00+05:30,2025-04-04 23:10+05:30,2025-04-04 23:10+05:30,Unknown,AI
76718afc-7007-40d4-b1ae-2ed12bbb2cea,6E 6904,Unknown,COK,MAA,2025-04-04 21:50:00+05:30,2025-04-04 21:50+05:30,2025-04-04 23:10+05:30,2025-04-04 23:10+05:30,Unknown,6E
c0699c96-1ad7-4399-bcc6-946b91e4e03e,6E 6315,Unknown,CJB,MAA,2025-04-04 22:00:00+05:30,2025-04-04 22:00+05:30,2025-04-04 23:15+05:30,2025-04-04 23:15+05:30,Unknown,6E
a4ef2a92-85a6-42ed-b6db-75301185a28b,IX 1682,VT-BWU,STV,MAA,2025-04-04 21:15:00+05:30,2025-04-04 21:15+05:30,2025-04-04 23:25+05:30,2025-04-04 23:25+05:30,Unknown,IX
ec1399dd-0ed5-43b1-bd04-7229fa28844d,6E 2002,Unknown,RPR,MAA,2025-04-04 21:40:00+05:30,2025-04-04 21:40+05:30,2025-04-04 23:25+05:30,2025-04-04 23:25+05:30,Unknown,6E
eda1c153-f7bc-4deb-afa9-991ef330e308,6E 7253,Unknown,IXM,MAA,2025-04-04 22:05:00+05:30,2025-04-04 22:05+05:30,2025-04-04 23:30+05:30,2025-04-04 23:30+05:30,Unknown,6E
ac8595bf-d943-4f4e-80a5-f285a6d8d0ae,6E 723,Unknown,CCU,MAA,2025-04-04 21:15:00+05:30,2025-04-04 21:15+05:30,2025-04-04 23:30+05:30,2025-04-04 23:30+05:30,Unknown,6E
f6c3658f-b70a-4982-bb85-b079dad4a44b,6E 694,VT-IMC,JAI,MAA,2025-04-04 21:05:00+05:30,2025-04-04 21:05+05:30,2025-04-04 23:35+05:30,2025-04-04 23:35+05:30,Unknown,6E
19bee01d-d11d-457d-9e26-fc94b4e6e316,6E 348,VT-IAN,AMD,MAA,2025-04-04 21:05:00+05:30,2025-04-04 21:05+05:30,2025-04-04 23:40+05:30,2025-04-04 23:40+05:30,Unknown,6E
0158de96-2333-4a42-b425-c64636f63efa,6E 7052,Unknown,TRZ,MAA,2025-04-04 22:35:00+05:30,2025-04-04 22:35+05:30,2025-04-04 23:45+05:30,2025-04-04 23:45+05:30,Unknown,6E
9a81988a-2873-4e1b-8593-6253a0237bd4,6E 6617,Unknown,HYD,MAA,2025-04-04 22:30:00+05:30,2025-04-04 22:30+05:30,2025-04-04 23:45+05:30,2025-04-04 23:45+05:30,Unknown,6E
2e442980-ef07-4c77-8c11-543b8b2a194d,AI 540,VT-PPW,DEL,MAA,2025-04-04 21:00:00+05:30,2025-04-04 21:00+05:30,2025-04-04 23:50+05:30,2025-04-04 23:50+05:30,Expected,AI
f9ee8d95-ff23-47a5-9612-7aa74725a811,IX 1638,Unknown,COK,MAA,2025-04-04 22:30:00+05:30,2025-04-04 22:30+05:30,2025-04-04 23:55+05:30,2025-04-04 23:55+05:30,Unknown,IX
4fd0a8dd-7cda-4a8d-b034-8aed1249a229,6E 1004,Unknown,SIN,MAA,2025-04-04 22:20:00+08:00,2025-04-04 22:20+08:00,2025-04-04 23:55+05:30,2025-04-04 23:55+05:30,Expected,6E
0cab952a-49df-4565-9e5f-d4bf58ba44ca,6E 5291,Unknown,BOM,MAA,2025-04-04 22:00:00+05:30,2025-04-04 22:00+05:30,2025-04-04 23:59+05:30,2025-04-04 23:59+05:30,Unknown,6E
a88b93b9-80bf-4d60-823e-96feb06b6472,TG 337,HS-TQB,BKK,MAA,2025-04-04 22:10:00+07:00,2025-04-04 22:18+07:00,2025-04-05 00:01+05:30,2025-04-05 00:01+05:30,Expected,TG
0f630a1f-eaf4-4c41-bfff-af390db11beb,6E 7212,Unknown,IXE,MAA,2025-04-04 22:10:00+05:30,2025-04-04 22:10+05:30,2025-04-05 00:10+05:30,2025-04-05 00:10+05:30,Unknown,6E
44287750-27c4-4e8f-866b-ef6ed64afbb4,CX 631,B-LAZ,HKG,MAA,2025-04-04 21:15:00+08:00,2025-04-04 21:15+08:00,2025-04-05 00:15+05:30,2025-04-05 00:15+05:30,Expected,CX
a368c2a5-cf04-422c-a33f-037d3f6a35d4,6E 6959,Unknown,TRV,MAA,2025-04-04 22:45:00+05:30,2025-04-04 22:45+05:30,2025-04-05 00:15+05:30,2025-04-05 00:15+05:30,Unknown,6E
8292fae1-7504-4cc8-bbd0-601049223afa,6E 756,VT-IFP,IDR,MAA,2025-04-04 22:15:00+05:30,2025-04-04 22:15+05:30,2025-04-05 00:20+05:30,2025-04-05 00:20+05:30,Unknown,6E
4d392bf4-5375-4dc7-8ef0-b76a550279b3,6E 6341,Unknown,DEL,MAA,2025-04-04 21:45:00+05:30,2025-04-04 21:45+05:30,2025-04-05 00:30+05:30,2025-04-05 00:30+05:30,Expected,6E
111541bf-ce79-43bd-b644-b9901468a072,6E 238,VT-ISA,PNQ,MAA,2025-04-04 22:45:00+05:30,2025-04-04 22:45+05:30,2025-04-05 00:40+05:30,2025-04-05 00:40+05:30,Unknown,6E
02c29226-5b7c-478c-8758-b6ca64c422d0,3L 143,Unknown,AUH,MAA,2025-04-04 18:55:00+04:00,2025-04-04 18:55+04:00,2025-04-05 00:45+05:30,2025-04-05 00:45+05:30,Unknown,3L
933428a5-7002-414b-95ce-6041eabd6004,AI 639,VT-PPU,BOM,MAA,2025-04-04 22:55:00+05:30,2025-04-04 22:55+05:30,2025-04-05 00:55+05:30,2025-04-05 00:55+05:30,Unknown,AI
7ec229c4-67ae-428b-b42c-7cff776128c0,ET 696,Unknown,ADD,MAA,2025-04-04 16:10:00+03:00,2025-04-04 16:10+03:00,2025-04-05 01:10+05:30,2025-04-05 01:10+05:30,Unknown,ET
3524a714-c7d0-4fc0-bc76-6af0ab226bc9,6E 1472,Unknown,DXB,MAA,2025-04-04 19:40:00+04:00,2025-04-04 19:40+04:00,2025-04-05 01:25+05:30,2025-04-05 01:25+05:30,Unknown,6E
4390a154-8058-4bf9-9219-0937caf4ca28,IX 2660,Unknown,PNQ,MAA,2025-04-04 23:30:00+05:30,2025-04-04 23:30+05:30,2025-04-05 01:30+05:30,2025-04-05 01:30+05:30,Unknown,IX
6b9e028f-91e6-43aa-9fde-76eb102226b7,6E 6007,Unknown,HYD,MAA,2025-04-05 00:20:00+05:30,2025-04-05 00:20+05:30,2025-04-05 01:35+05:30,2025-04-05 01:35+05:30,Unknown,6E
ad3aa133-1876-47c3-8fba-3c006f11098e,MK 746,Unknown,MRU,MAA,2025-04-04 18:30:00+04:00,2025-04-04 18:30+04:00,2025-04-05 01:50+05:30,2025-04-05 01:50+05:30,Unknown,MK
c2c176e5-9f5f-483d-abcd-c9da77f26db8,IX 2692,VT-ATH,JAI,MAA,2025-04-04 23:20:00+05:30,2025-04-04 23:20+05:30,2025-04-05 02:05+05:30,2025-04-05 02:05+05:30,Unknown,IX
4145d757-54f6-4c71-a59d-7f6d9f8c41c7,6E 6061,Unknown,DEL,MAA,2025-04-04 23:10:00+05:30,2025-04-04 23:10+05:30,2025-04-05 02:05+05:30,2025-04-05 02:05+05:30,Expected,6E
9453aac1-619a-47a6-8ab0-0bef3c536de5,EK 542,Unknown,DXB,MAA,2025-04-04 21:00:00+04:00,2025-04-04 21:00+04:00,2025-04-05 02:30+05:30,2025-04-05 02:30+05:30,Unknown,EK
472090c4-6f91-43ea-aa64-32fa8ce01d31,EY 340,A6-EJA,AUH,MAA,2025-04-04 20:50:00+04:00,2025-04-04 20:50+04:00,2025-04-05 02:40+05:30,2025-04-05 02:40+05:30,Unknown,EY
18be216f-3ef4-4a2f-8ae5-447c1890bce2,QR 528,Unknown,DOH,MAA,2025-04-04 19:50:00+03:00,2025-04-04 19:53+03:00,2025-04-05 02:50+05:30,2025-04-05 02:50+05:30,Expected,QR
bbecab05-b827-44b3-999a-187990003a77,6E 1322,Unknown,DOH,MAA,2025-04-04 19:50:00+03:00,2025-04-04 19:51+03:00,2025-04-05 02:55+05:30,2025-04-05 02:55+05:30,Expected,6E
5ae1ea8a-af49-4c22-bf4e-a4e6bca70bd6,6E 6745,Unknown,PNQ,MAA,2025-04-05 01:15:00+05:30,2025-04-05 01:15+05:30,2025-04-05 03:05+05:30,2025-04-05 03:05+05:30,Unknown,6E
c63fb1a3-0338-4fcf-834e-84d2d0df0239,BI 121,V8-RBE,BWN,MAA,2025-04-05 00:30:00+08:00,2025-04-05 00:30+08:00,2025-04-05 03:20+05:30,2025-04-05 03:20+05:30,Unknown,BI
641bf26a-f152-4195-a1ed-b8d81aa2965b,G9 471,Unknown,SHJ,MAA,2025-04-04 21:45:00+04:00,2025-04-04 21:45+04:00,2025-04-05 03:25+05:30,2025-04-05 03:25+05:30,Unknown,G9
9fbc2234-8e9c-44dc-a07d-6c7ea4d8dc66,BA 35,G-ZBJC,LHR,MAA,2025-04-04 12:40:00+01:00,2025-04-04 13:44+01:00,2025-04-05 03:30+05:30,2025-04-05 03:30+05:30,Expected,BA
ee562142-51f4-49a9-80f0-31148bb109e0,IX 646,VT-GHC,MCT,MAA,2025-04-04 22:20:00+04:00,2025-04-04 22:20+04:00,2025-04-05 03:55+05:30,2025-04-05 03:55+05:30,Unknown,IX
4c3ae8d6-2aca-4474-8f86-b61916bc4e25,SG 2970,Unknown,PNQ,MAA,2025-04-05 02:05:00+05:30,2025-04-05 02:05+05:30,2025-04-05 04:25+05:30,2025-04-05 04:25+05:30,Unknown,SG
5d593eda-ee5c-4bea-9e65-91e7597fa0fc,3L 141,A6-AUA,AUH,MAA,2025-04-04 22:35:00+04:00,2025-04-04 22:35+04:00,2025-04-05 04:25+05:30,2025-04-05 04:25+05:30,Unknown,3L
84b7fb3b-0f8a-4e9e-bca0-7920524537f6,6E 1172,Unknown,CMB,MAA,2025-04-05 03:30:00+05:30,2025-04-05 03:30+05:30,2025-04-05 04:50+05:30,2025-04-05 04:50+05:30,Unknown,6E
e02e026a-7943-4148-94f2-d8a5dc6fa290,AI 906,VT-EXH,DXB,MAA,2025-04-04 23:10:00+04:00,2025-04-04 23:10+04:00,2025-04-05 05:00+05:30,2025-04-05 05:00+05:30,Unknown,AI
d7ed4791-c8a7-4483-8205-c4cc11f8d780,6E 136,VT-ITL,BOM,MAA,2025-04-05 03:15:00+05:30,2025-04-05 03:15+05:30,2025-04-05 05:10+05:30,2025-04-05 05:10+05:30,Unknown,6E
4b499971-302c-4758-9b88-2e98a50d20af,6E 2308,Unknown,DEL,MAA,2025-04-05 02:30:00+05:30,2025-04-05 02:30+05:30,2025-04-05 05:15+05:30,2025-04-05 05:15+05:30,Expected,6E
eeb55ef4-f219-4b80-964e-0e079709f167,AI 891,VT-EXU,DEL,MAA,2025-04-05 02:30:00+05:30,2025-04-05 02:30+05:30,2025-04-05 05:20+05:30,2025-04-05 05:20+05:30,Expected,AI
d25e0237-ddf0-4acc-bea7-cb2df61c703d,6E 914,Unknown,PNQ,MAA,2025-04-05 03:35:00+05:30,2025-04-05 03:35+05:30,2025-04-05 05:25+05:30,2025-04-05 05:25+05:30,Unknown,6E
2e8a7b93-d421-4f53-8f70-5977b87879ed,6E 575,VT-IIB,BLR,MAA,2025-04-05 05:00:00+05:30,2025-04-05 05:00+05:30,2025-04-05 06:05+05:30,2025-04-05 06:05+05:30,Expected,6E
4d5d517c-e95b-456b-b303-f5e6011071df,6E 1002,VT-IAX,SIN,MAA,2025-04-05 04:55:00+08:00,2025-04-05 04:55+08:00,2025-04-05 06:30+05:30,2025-04-05 06:30+05:30,Expected,6E
b6fc0776-07cf-4385-aa4d-2479225c1f40,AI 525,VT-SCV,BLR,MAA,2025-04-05 05:40:00+05:30,2025-04-05 05:40+05:30,2025-04-05 06:50+05:30,2025-04-05 06:50+05:30,Expected,AI
55ec266a-5c5e-4fad-a5cc-2687e2a2cadf,IX 698,VT-BXU,KWI,MAA,2025-04-04 23:05:00+03:00,2025-04-04 23:05+03:00,2025-04-05 06:55+05:30,2025-04-05 06:55+05:30,Unknown,IX
18098e2f-4872-4836-b9f5-43353b5c5e69,QP 1304,Unknown,BOM,MAA,2025-04-05 05:00:00+05:30,2025-04-05 05:00+05:30,2025-04-05 07:00+05:30,2025-04-05 07:00+05:30,Unknown,QP
4c8b1566-bc5e-44f3-87ca-8554de2eb893,6E 1032,Unknown,KUL,MAA,2025-04-05 05:45:00+08:00,2025-04-05 06:08+08:00,2025-04-05 07:00+05:30,2025-04-05 07:00+05:30,Expected,6E
8f657b24-955f-4132-85cc-e840334dce7a,6E 339,Unknown,CJB,MAA,2025-04-05 06:10:00+05:30,2025-04-05 06:10+05:30,2025-04-05 07:10+05:30,2025-04-05 07:10+05:30,Unknown,6E
ccabc357-41fc-400e-9d5a-daca85a344a1,6E 289,Unknown,HYD,MAA,2025-04-05 06:05:00+05:30,2025-04-05 06:05+05:30,2025-04-05 07:15+05:30,2025-04-05 07:15+05:30,Unknown,6E
f0c968c6-2a02-41b9-a826-3b1a73e8f4f4,6E 159,Unknown,PNQ,MAA,2025-04-05 05:30:00+05:30,2025-04-05 05:30+05:30,2025-04-05 07:20+05:30,2025-04-05 07:20+05:30,Unknown,6E
5cc8768e-a7bf-4822-be5c-6efb70376391,WY 251,A4O-BAE,MCT,MAA,2025-04-05 02:05:00+04:00,2025-04-05 02:05+04:00,2025-04-05 07:25+05:30,2025-04-05 07:25+05:30,Unknown,WY
0c1f8c79-cb10-4e48-991f-68295e4fd315,6E 344,Unknown,CCU,MAA,2025-04-05 05:05:00+05:30,2025-04-05 05:05+05:30,2025-04-05 07:25+05:30,2025-04-05 07:25+05:30,Unknown,6E
4dd475bd-49b3-442a-9947-ecb4efa84c63,AK 11,Unknown,KUL,MAA,2025-04-05 06:30:00+08:00,2025-04-05 06:31+08:00,2025-04-05 07:45+05:30,2025-04-05 07:45+05:30,Expected,AK
f06cc497-2d39-4b67-9162-a2aa481cab0f,6E 343,Unknown,TRV,MAA,2025-04-05 06:25:00+05:30,2025-04-05 06:25+05:30,2025-04-05 07:45+05:30,2025-04-05 07:45+05:30,Unknown,6E
20c16889-bfdc-4629-a8b6-13b8f79b3a1a,6E 6078,VT-IIK,AMD,MAA,2025-04-05 05:30:00+05:30,2025-04-05 05:38+05:30,2025-04-05 07:50+05:30,2025-04-05 07:50+05:30,Expected,6E
b6b40463-381e-468b-854b-42706f016f70,6E 501,VT-ISC,HYD,VNS,2025-04-04 20:00:00+05:30,2025-04-04 20:00+05:30,2025-04-04 22:00+05:30,2025-04-04 22:00+05:30,Unknown,6E
5d44a6c3-0fc2-4b8f-b0ab-071dc5058241,6E 2027,Unknown,HYD,DEL,2025-04-04 20:00:00+05:30,2025-04-04 20:00+05:30,2025-04-04 22:25+05:30,2025-04-04 22:25+05:30,Departed,6E
de51b1b0-480d-43dd-8b33-fb9fba5e9c8c,6E 6638,Unknown,HYD,JAI,2025-04-04 20:05:00+05:30,2025-04-04 20:05+05:30,2025-04-04 22:05+05:30,2025-04-04 22:05+05:30,Unknown,6E
85554cbd-9a61-40c9-bd6f-1efdf08922ee,6E 6252,Unknown,HYD,IXC,2025-04-04 20:10:00+05:30,2025-04-04 20:10+05:30,2025-04-04 22:40+05:30,2025-04-04 22:40+05:30,Unknown,6E
3d800f25-55be-474a-93bb-d4206b7e36b7,6E 1407,VT-ISJ,HYD,AUH,2025-04-04 20:10:00+05:30,2025-04-04 20:10+05:30,2025-04-04 22:40+04:00,2025-04-04 22:40+04:00,Unknown,6E
2ff4ef6c-da7c-4209-8598-cfa5d6baff21,6E 5381,Unknown,HYD,TRV,2025-04-04 20:15:00+05:30,2025-04-04 20:15+05:30,2025-04-04 22:00+05:30,2025-04-04 22:00+05:30,Unknown,6E
2919e0da-fa2b-415c-bb1f-b0c44988ee5c,AI 840,VT-JRI,HYD,DEL,2025-04-04 20:15:00+05:30,2025-04-04 20:15+05:30,2025-04-04 22:40+05:30,2025-04-04 22:15+05:30,Departed,AI
df7dd9a4-2763-44af-9830-0a8499c7ad71,6E 621,Unknown,HYD,IDR,2025-04-04 20:25:00+05:30,2025-04-04 20:25+05:30,2025-04-04 21:50+05:30,2025-04-04 21:50+05:30,Unknown,6E
c7423835-3653-45a0-877b-eef8e641f1ef,AI 2870,Unknown,HYD,DEL,2025-04-04 20:35:00+05:30,2025-04-04 20:35+05:30,2025-04-04 23:05+05:30,2025-04-04 22:53+05:30,Departed,AI
2e972727-2e4a-4631-8616-cd0a270c58ed,6E 426,Unknown,HYD,PNQ,2025-04-04 20:40:00+05:30,2025-04-04 20:40+05:30,2025-04-04 22:00+05:30,2025-04-04 22:00+05:30,Unknown,6E
6ed07f72-eb7e-460b-a92f-bc242326507e,AI 2876,VT-TNX,HYD,BOM,2025-04-04 20:40:00+05:30,2025-04-04 20:40+05:30,2025-04-04 22:45+05:30,2025-04-04 22:45+05:30,Unknown,AI
f9f4b74f-a6dc-450a-9407-f7a4404edb4d,6E 922,VT-ILW,HYD,BBI,2025-04-04 20:45:00+05:30,2025-04-04 20:45+05:30,2025-04-04 22:25+05:30,2025-04-04 22:25+05:30,Unknown,6E
e5c128e0-3734-4eee-bc4a-75c2d0bf28e2,IX 2934,Unknown,HYD,LKO,2025-04-04 20:55:00+05:30,2025-04-04 20:55+05:30,2025-04-04 22:55+05:30,2025-04-04 22:55+05:30,Unknown,IX
7c81bb03-6e20-4b6d-be4d-227dde55fe86,6E 944,Unknown,HYD,CCU,2025-04-04 21:05:00+05:30,2025-04-04 21:05+05:30,2025-04-04 23:15+05:30,2025-04-04 23:15+05:30,Unknown,6E
f05cc1a6-aa59-42bb-8483-08a8bd3127ce,6E 384,VT-ITI,HYD,VTZ,2025-04-04 21:15:00+05:30,2025-04-04 21:15+05:30,2025-04-04 22:30+05:30,2025-04-04 22:30+05:30,Unknown,6E
8b4c43ed-6d81-436a-afd0-d485c37cb544,6E 216,Unknown,HYD,AMD,2025-04-04 21:15:00+05:30,2025-04-04 21:15+05:30,2025-04-04 23:05+05:30,2025-04-04 23:05+05:30,Unknown,6E
